loss,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,epoch
128.6044184662575,4.6627349853515625,128.6044158935547,101.5883541728175,3.864433765411377,101.5883560180664,0
91.21163324755291,3.862715244293213,91.2116470336914,73.32093314237373,3.5145423412323,73.32093048095703,1
65.87282131106355,3.533280611038208,65.87281036376953,61.6432167585506,3.5394365787506104,61.64321517944336,2
55.749881229844206,3.4391558170318604,55.7498664855957,55.40359675385231,3.4591572284698486,55.40359878540039,3
49.17865720349689,3.2789018154144287,49.17866516113281,48.74206562485806,3.284252166748047,48.742069244384766,4
42.559995580274006,3.0795812606811523,42.55999755859375,41.90528835917628,3.0784177780151367,41.90528106689453,5
36.03808483744776,2.8642587661743164,36.038082122802734,35.2902310748433,2.8505661487579346,35.29022979736328,6
30.075696386292922,2.641380786895752,30.075695037841797,29.438350411348566,2.6133813858032227,29.438352584838867,7
25.039507440079092,2.428666591644287,25.039512634277344,24.72090538379758,2.3871889114379883,24.720905303955078,8
21.14845198697822,2.2366843223571777,21.148448944091797,21.22193578675736,2.185883045196533,21.22193717956543,9
18.388128857279934,2.079265832901001,18.38813018798828,18.84899892585222,2.020991802215576,18.849000930786133,10
16.531410057600155,1.9635916948318481,16.531410217285156,17.307346080070317,1.900429368019104,17.30734634399414,11
15.329379307946493,1.8795844316482544,15.329375267028809,16.344258208607517,1.8225480318069458,16.34425926208496,12
14.564273667889973,1.8242968320846558,14.564275741577148,15.752932455373365,1.768775463104248,15.752933502197266,13
14.058402123562125,1.7849818468093872,14.058403015136719,15.337593140713004,1.7302443981170654,15.337592124938965,14
13.687664664068887,1.7565637826919556,13.687661170959473,15.026301537003627,1.7009321451187134,15.026302337646484,15
13.402005543819694,1.73441743850708,13.402005195617676,14.80578517470249,1.6811975240707397,14.805785179138184,16
13.173070197881655,1.7174184322357178,13.17307186126709,14.615746786428053,1.6667038202285767,14.615747451782227,17
12.955834111502003,1.7018051147460938,12.95583438873291,14.443459475317667,1.6543551683425903,14.443459510803223,18
12.750972346372382,1.6872996091842651,12.750972747802734,14.274935655815657,1.6450128555297852,14.27493667602539,19
12.544907612024351,1.67315673828125,12.544904708862305,14.122722262005473,1.6373552083969116,14.122723579406738,20
12.361235705087351,1.6598585844039917,12.361236572265625,13.986363226868386,1.6295417547225952,13.98636245727539,21
12.202305747187415,1.647415280342102,12.20230770111084,13.87206609859023,1.6229071617126465,13.872065544128418,22
12.052382588940997,1.6359264850616455,12.052382469177246,13.764628738580749,1.6162818670272827,13.764628410339355,23
11.897636893738149,1.6236271858215332,11.897634506225586,13.658009702105854,1.6098170280456543,13.658008575439453,24
11.735232845572538,1.611281394958496,11.735233306884766,13.561511290350627,1.6031405925750732,13.561511993408203,25
11.594442757894827,1.6002908945083618,11.594441413879395,13.476838608675225,1.5980639457702637,13.476840019226074,26
11.461684307941171,1.5904762744903564,11.461684226989746,13.402359862660253,1.593420386314392,13.402361869812012,27
11.33567912634029,1.581464171409607,11.335679054260254,13.325839004960171,1.5882220268249512,13.32583999633789,28
11.217701405148173,1.573166012763977,11.217700958251953,13.253097287998642,1.5832558870315552,13.253097534179688,29
11.10493404588034,1.564873218536377,11.10493278503418,13.16921351233194,1.5775794982910156,13.169214248657227,30
10.996795937072399,1.5565719604492188,10.996795654296875,13.088261457931164,1.5723472833633423,13.088261604309082,31
10.89415172421655,1.5488380193710327,10.894149780273438,13.00972514485204,1.5662065744400024,13.009725570678711,32
10.794420445242594,1.541166067123413,10.794419288635254,12.92658460971921,1.5594658851623535,12.926584243774414,33
10.694982657321663,1.5331741571426392,10.694984436035156,12.840139761636424,1.5533289909362793,12.840139389038086,34
10.595048972063287,1.5251954793930054,10.595049858093262,12.756603050231934,1.5474231243133545,12.756603240966797,35
10.494846814177757,1.5170085430145264,10.494845390319824,12.676236130470453,1.5411913394927979,12.676238059997559,36
10.392868102982987,1.5088558197021484,10.392868041992188,12.598649923191514,1.5346927642822266,12.598649978637695,37
10.294637233157491,1.5008217096328735,10.294637680053711,12.518250613988831,1.5283726453781128,12.518251419067383,38
10.197824060085209,1.492576241493225,10.19782543182373,12.43891719995543,1.521335482597351,12.438916206359863,39
10.101543511900791,1.4843535423278809,10.101543426513672,12.362417504953784,1.515476942062378,12.362418174743652,40
10.00330295230067,1.4755239486694336,10.003304481506348,12.266802235536797,1.5076828002929688,12.266801834106445,41
9.909933153418608,1.4672479629516602,9.909934997558594,12.189991842314255,1.501059651374817,12.189990997314453,42
9.816882407388022,1.4589099884033203,9.816883087158203,12.107508002880008,1.4942256212234497,12.107507705688477,43
9.72358010425124,1.4505422115325928,9.723580360412598,12.02012368135674,1.4869163036346436,12.020124435424805,44
9.628564460887466,1.4423348903656006,9.628565788269043,11.943327012172965,1.4808374643325806,11.943325996398926,45
9.542133239258167,1.4345942735671997,9.542133331298828,11.870911796702895,1.4740755558013916,11.870911598205566,46
9.455465836857641,1.4267539978027344,9.455465316772461,11.80079130571942,1.4680746793746948,11.800790786743164,47
9.370421449528184,1.4190338850021362,9.37042236328125,11.728298872570658,1.461047649383545,11.728299140930176,48
9.285794378990351,1.411281943321228,9.285795211791992,11.659450553184332,1.4549674987792969,11.659451484680176,49
9.204190743246745,1.4036633968353271,9.204190254211426,11.591848657297534,1.449326515197754,11.591850280761719,50
9.121361225704813,1.3960505723953247,9.121360778808594,11.511983206105787,1.4418805837631226,11.511981964111328,51
9.044093785175058,1.3892269134521484,9.044093132019043,11.44931328795677,1.4366812705993652,11.449313163757324,52
8.964884854471961,1.3823314905166626,8.964883804321289,11.378320330242778,1.4302024841308594,11.378318786621094,53
8.887500944802927,1.3752588033676147,8.887502670288086,11.310313480953837,1.424392819404602,11.310314178466797,54
8.816799490950828,1.3690283298492432,8.816800117492676,11.249869555096293,1.4190614223480225,11.249869346618652,55
8.741465856862623,1.3623263835906982,8.74146556854248,11.193033715181572,1.4147664308547974,11.193033218383789,56
8.674982479006745,1.3568665981292725,8.674982070922852,11.127285677887672,1.4097230434417725,11.127285957336426,57
8.607741276053495,1.351248860359192,8.607741355895996,11.066704785546591,1.405082106590271,11.066704750061035,58
8.540841119233953,1.3456863164901733,8.540841102600098,11.00406994486964,1.399849772453308,11.004069328308105,59
8.47836018606674,1.3403385877609253,8.47835922241211,10.95319614632185,1.3957035541534424,10.95319652557373,60
8.41569807030434,1.3354636430740356,8.415698051452637,10.896812049732652,1.3914705514907837,10.896811485290527,61
8.356038441768913,1.3306571245193481,8.356038093566895,10.840860641834348,1.3872753381729126,10.840860366821289,62
8.299048254101775,1.326193928718567,8.29904842376709,10.79137282704198,1.3838872909545898,10.791372299194336,63
8.241253329432288,1.3215800523757935,8.241253852844238,10.733847672440286,1.379642128944397,10.733848571777344,64
8.186512167509212,1.3172104358673096,8.18651294708252,10.680743851772574,1.3754733800888062,10.680743217468262,65
8.131377367640651,1.3126258850097656,8.131378173828125,10.635233774850535,1.371678352355957,10.635233879089355,66
8.076836690237355,1.308302640914917,8.076837539672852,10.582406429911769,1.367488980293274,10.582406044006348,67
8.024842156920322,1.304244041442871,8.024842262268066,10.529963994580646,1.363810420036316,10.529964447021484,68
7.970611052180446,1.299890160560608,7.970610618591309,10.48263588838799,1.3604435920715332,10.482636451721191,69
7.9197752098704495,1.2960437536239624,7.919775009155273,10.430400571157765,1.3565001487731934,10.430400848388672,70
7.8662443881811095,1.2920321226119995,7.866244316101074,10.373832073877024,1.3534529209136963,10.373831748962402,71
7.816938888194949,1.2884085178375244,7.816939830780029,10.332973634364993,1.3505083322525024,10.33297348022461,72
7.767180314174918,1.284796118736267,7.767179489135742,10.274003389269806,1.3466832637786865,10.274002075195312,73
7.718308103916257,1.2813667058944702,7.718308925628662,10.23024832259777,1.343996286392212,10.23024845123291,74
7.667003400935683,1.2775996923446655,7.667001724243164,10.18305979883948,1.3406329154968262,10.183058738708496,75
7.622384034755618,1.2746812105178833,7.6223835945129395,10.137856616530307,1.3384512662887573,10.137856483459473,76
7.577702158550883,1.2714309692382812,7.577701091766357,10.088895748936853,1.3346532583236694,10.088895797729492,77
7.529563371525255,1.2680760622024536,7.529561996459961,10.046584532981695,1.3321614265441895,10.046584129333496,78
7.487063835942468,1.2652945518493652,7.487063407897949,9.99770536866299,1.3292027711868286,9.997705459594727,79
7.443728980352712,1.2622991800308228,7.443728446960449,9.96060289782147,1.3264082670211792,9.960602760314941,80
7.401751825421355,1.259315848350525,7.40175199508667,9.92541519209396,1.3243119716644287,9.925415992736816,81
7.359420232994612,1.2562980651855469,7.359419345855713,9.872666673882064,1.3209993839263916,9.872666358947754,82
7.317572546005249,1.253662347793579,7.317573070526123,9.837172986185829,1.3191407918930054,9.837172508239746,83
7.27617146802503,1.2507081031799316,7.276171684265137,9.799139908857123,1.3165916204452515,9.799138069152832,84
7.234180671115254,1.247514009475708,7.2341790199279785,9.765512280131496,1.3147109746932983,9.765511512756348,85
7.196754828164744,1.244783639907837,7.19675350189209,9.71956077730933,1.3123527765274048,9.719560623168945,86
7.15385007747384,1.2420297861099243,7.153850555419922,9.679632319960483,1.310940146446228,9.679632186889648,87
7.115605885483498,1.239032506942749,7.115605354309082,9.641871466747551,1.3080860376358032,9.641870498657227,88
7.078502760377041,1.2363346815109253,7.078503608703613,9.607384683919507,1.3071413040161133,9.60738468170166,89
7.038795616460401,1.2335515022277832,7.038794994354248,9.57204229665357,1.304465651512146,9.572041511535645,90
7.002911806106567,1.2308706045150757,7.002912521362305,9.530074576444404,1.3018369674682617,9.530075073242188,91
6.964838350650876,1.2278279066085815,6.96483850479126,9.499889051082523,1.3002699613571167,9.49988842010498,92
6.92775393863057,1.2253015041351318,6.9277544021606445,9.455574381628702,1.2973114252090454,9.455574035644531,93
6.891169833582501,1.2227073907852173,6.891170024871826,9.412383647297704,1.2949789762496948,9.412384986877441,94
6.856557133031446,1.2202609777450562,6.856557369232178,9.374092896040096,1.2915388345718384,9.374093055725098,95
6.823184877772664,1.2176042795181274,6.823184967041016,9.335739111345868,1.2898662090301514,9.335739135742188,96
6.786815153720767,1.215008020401001,6.786815166473389,9.304365619393282,1.2875069379806519,9.304365158081055,97
6.753775895473569,1.212592601776123,6.753775596618652,9.259573708024137,1.285377860069275,9.259573936462402,98
6.7185977409052295,1.2100485563278198,6.718596935272217,9.231113589087197,1.282822847366333,9.23111343383789,99
6.688544196306273,1.2078361511230469,6.688543796539307,9.19623980300371,1.2810558080673218,9.196240425109863,100
6.6548355218976045,1.2050254344940186,6.654835224151611,9.163845197544541,1.2785366773605347,9.163846015930176,101
6.625058522335318,1.2029235363006592,6.625059127807617,9.14333357478297,1.2774198055267334,9.14333438873291,102
6.592651841806811,1.2002534866333008,6.592650890350342,9.111546851313392,1.2755036354064941,9.111546516418457,103
6.566322073271108,1.1984211206436157,6.566320419311523,9.080514680507571,1.2737104892730713,9.080513954162598,104
6.533691717303077,1.1959365606307983,6.533692359924316,9.061677582319392,1.2725917100906372,9.061677932739258,105
6.504749570336453,1.193670392036438,6.504749298095703,9.026012107937834,1.270708680152893,9.02601146697998,106
6.472722705020461,1.1908149719238281,6.472721576690674,8.997843174047249,1.2691987752914429,8.997842788696289,107
6.442884398615638,1.1883045434951782,6.442884922027588,8.97152968118357,1.2676429748535156,8.971529006958008,108
6.414352919889051,1.1856783628463745,6.414353847503662,8.954314604470897,1.2667149305343628,8.954315185546875,109
6.383929675678874,1.183149814605713,6.38392972946167,8.916376378924348,1.2651716470718384,8.916376113891602,110
6.353158185093902,1.1807578802108765,6.353158473968506,8.896942253999931,1.2634285688400269,8.896942138671875,111
6.321847361742064,1.1786309480667114,6.321846961975098,8.865694288874781,1.262371301651001,8.865694999694824,112
6.292872227069943,1.1761856079101562,6.292870998382568,8.845706806626431,1.260703206062317,8.845706939697266,113
6.262845116992329,1.173717737197876,6.262844562530518,8.807716888605162,1.2584049701690674,8.807717323303223,114
6.2346573347269105,1.1713331937789917,6.234658241271973,8.788268209058185,1.257014513015747,8.788268089294434,115
6.206222509783368,1.16900634765625,6.206222057342529,8.75573526648588,1.2550556659698486,8.755735397338867,116
6.179118486337884,1.1668111085891724,6.179118633270264,8.720547401073366,1.2525156736373901,8.720547676086426,117
6.150014821318693,1.1646143198013306,6.150013446807861,8.70362866202066,1.2513865232467651,8.703628540039062,118
6.126359888564709,1.162055253982544,6.126359462738037,8.66963575828907,1.2480899095535278,8.669634819030762,119
6.097581653262294,1.1595269441604614,6.097582817077637,8.648551421941713,1.2466527223587036,8.648550987243652,120
6.072413715650869,1.1578021049499512,6.072413921356201,8.622731889680374,1.2449171543121338,8.622732162475586,121
6.047548180402711,1.1559898853302002,6.047547817230225,8.599378401734109,1.2432888746261597,8.59937858581543,122
6.018316237316575,1.153915524482727,6.018316745758057,8.575665405184724,1.2416340112686157,8.575665473937988,123
5.9965410105017725,1.1519914865493774,5.996541500091553,8.547148371851721,1.238985300064087,8.547148704528809,124
5.972053931480231,1.1505643129348755,5.9720540046691895,8.5308787944705,1.238157868385315,8.530879020690918,125
5.948193420920261,1.1487849950790405,5.948193550109863,8.50840989489888,1.2362349033355713,8.50840950012207,126
5.925502415036046,1.1468050479888916,5.925501823425293,8.484405726055765,1.2347179651260376,8.484405517578125,127
5.901799619475076,1.1454187631607056,5.901798725128174,8.471766387584598,1.2334882020950317,8.471765518188477,128
5.8785692087439605,1.1435184478759766,5.878569602966309,8.450770892653354,1.231925129890442,8.45077133178711,129
5.858484666846519,1.1419765949249268,5.858484268188477,8.43072607683581,1.230236530303955,8.430726051330566,130
5.835296684087709,1.1402760744094849,5.835297584533691,8.403002738952637,1.228702187538147,8.403002738952637,131
5.813339428568995,1.1387754678726196,5.813339710235596,8.381737021512764,1.2265187501907349,8.381736755371094,132
5.792103939832643,1.1367886066436768,5.792103290557861,8.374670177282288,1.2252516746520996,8.37467098236084,133
5.7705401204353155,1.135116457939148,5.770540714263916,8.357800701052643,1.223989486694336,8.35780143737793,134
5.754560965715453,1.1338754892349243,5.754560947418213,8.34555332937906,1.222463607788086,8.345552444458008,135
5.730093170875727,1.131990909576416,5.730093479156494,8.317366680988046,1.2206131219863892,8.317365646362305,136
5.711069499614627,1.1304258108139038,5.711069583892822,8.301891544253326,1.218711256980896,8.301892280578613,137
5.690621399879456,1.1288455724716187,5.690621376037598,8.275421692604242,1.2169276475906372,8.275422096252441,138
5.672952030980309,1.12726628780365,5.672950744628906,8.262816143035888,1.2155523300170898,8.262816429138184,139
5.652953375771988,1.1253491640090942,5.652954578399658,8.24839514688004,1.2134777307510376,8.248394012451172,140
5.632071922546209,1.1239821910858154,5.632071018218994,8.23387609082599,1.2125316858291626,8.233875274658203,141
5.613206592271494,1.1225587129592896,5.61320686340332,8.213355689825013,1.2104581594467163,8.213356018066406,142
5.594794350446657,1.1213675737380981,5.5947957038879395,8.2097860303036,1.210261583328247,8.209785461425781,143
5.570221282160559,1.1192548274993896,5.570220947265625,8.196501219549845,1.2085274457931519,8.196500778198242,144
5.54878658915675,1.1183619499206543,5.54878568649292,8.19488355281741,1.2088407278060913,8.194884300231934,145
5.525697004517844,1.1167677640914917,5.525697231292725,8.189048024111015,1.2079490423202515,8.189047813415527,146
5.505500581098158,1.1150084733963013,5.505499839782715,8.183502294850904,1.2065237760543823,8.183503150939941,147
5.487397778865903,1.1136763095855713,5.48739767074585,8.172175755611686,1.2050634622573853,8.172176361083984,148
5.467078492253326,1.1118552684783936,5.467079162597656,8.155062437057495,1.203212857246399,8.155062675476074,149
5.449233649497808,1.1102737188339233,5.449233531951904,8.125494544450627,1.2010066509246826,8.125494956970215,150
5.429552220743756,1.108887791633606,5.4295525550842285,8.131802938150805,1.2006744146347046,8.131802558898926,151
5.412234629586686,1.1074028015136719,5.412233352661133,8.107964635449786,1.1990715265274048,8.107964515686035,152
5.39115251884904,1.1055012941360474,5.391152381896973,8.107851924452671,1.1985498666763306,8.1078519821167,153
5.376629393045293,1.1044141054153442,5.37662935256958,8.083053147515585,1.1964553594589233,8.083052635192871,154
5.3544578912646275,1.1024960279464722,5.354458332061768,8.081599568211756,1.1963448524475098,8.081600189208984,155
5.334460287315901,1.1010171175003052,5.334460258483887,8.07806217504102,1.1955024003982544,8.078063011169434,156
5.317486703118613,1.0996214151382446,5.317487716674805,8.055569838923077,1.1938053369522095,8.055570602416992,157
5.294996022623638,1.0979329347610474,5.29499626159668,8.055894612157067,1.1936599016189575,8.055893898010254,158
5.277839845280314,1.096733570098877,5.2778401374816895,8.058928127067034,1.1932984590530396,8.058928489685059,159
5.255571278860403,1.0951331853866577,5.255570888519287,8.062725918792015,1.19328773021698,8.062725067138672,160
5.232825717815133,1.093160629272461,5.2328267097473145,8.05599474463352,1.1932873725891113,8.055994033813477,161
5.210403413550798,1.0914491415023804,5.210403919219971,8.038815590392712,1.1917718648910522,8.03881549835205,162
